"","Full Date w/ R","variable","value"
"392",2016-01-17 07:00:00,"Method One",2.13841572692277e-06
"393",2016-01-17 08:00:00,"Method One",0.00127805443253511
"394",2016-01-17 09:00:00,"Method One",0.00669977969099865
"395",2016-01-17 10:00:00,"Method One",0.000933047144536056
"396",2016-01-17 11:00:00,"Method One",1.40337566615874e-05
"397",2016-01-17 12:00:00,"Method One",1.40337566615874e-05
"398",2016-01-17 13:00:00,"Method One",1.40337566615874e-05
"399",2016-01-17 14:00:00,"Method One",0.000933047144536056
"400",2016-01-17 15:00:00,"Method One",1.40337566615874e-05
"401",2016-01-17 16:00:00,"Method One",0.00061275306213452
"402",2016-01-17 17:00:00,"Method One",0.000450405103822119
"403",2016-01-17 18:00:00,"Method One",0.000339518154239869
"404",2016-01-17 19:00:00,"Method One",0.000339518154239869
"405",2016-01-17 20:00:00,"Method One",0.000339518154239869
"406",2016-01-17 21:00:00,"Method One",0.000971636489892697
"407",2016-01-17 22:00:00,"Method One",3.38311425306035e-06
"408",2016-01-17 23:00:00,"Method One",0.000269475283822239
"409",2016-01-18 00:00:00,"Method One",0.000933047144536056
"410",2016-01-18 01:00:00,"Method One",0.00669977969099865
"411",2016-01-18 02:00:00,"Method One",0.000933047144536056
"412",2016-01-18 03:00:00,"Method One",0.000933047144536056
"413",2016-01-18 04:00:00,"Method One",0.000357525678012895
"414",2016-01-18 05:00:00,"Method One",0.000450405103822119
"415",2016-01-18 06:00:00,"Method One",0.000724582791625915
"416",2016-01-18 07:00:00,"Method One",3.82618496633062e-06
"417",2016-01-18 08:00:00,"Method One",0.00162623264438051
"418",2016-01-18 09:00:00,"Method One",3.06044267554114e-06
"419",2016-01-18 10:00:00,"Method One",0.00162623264438051
"420",2016-01-18 11:00:00,"Method One",0.000434032083666556
"421",2016-01-18 12:00:00,"Method One",3.82618496633062e-06
"422",2016-01-18 13:00:00,"Method One",0.000448078421226159
"423",2016-01-18 14:00:00,"Method One",1.69397274372126e-06
"424",2016-01-18 15:00:00,"Method One",3.1605667925973e-06
"425",2016-01-18 16:00:00,"Method One",0.000434032083666556
"426",2016-01-18 17:00:00,"Method One",3.35012930846979e-06
"427",2016-01-18 18:00:00,"Method One",5.11382676363997e-05
"428",2016-01-18 19:00:00,"Method One",5.11382676363997e-05
"429",2016-01-18 20:00:00,"Method One",2.9787515213001e-06
"430",2016-01-18 21:00:00,"Method One",3.35012930846979e-06
"431",2016-01-18 22:00:00,"Method One",0.00162623264438051
"432",2016-01-18 23:00:00,"Method One",0.00197406043777723
"433",2016-01-19 00:00:00,"Method One",3.12381414462131e-06
"434",2016-01-19 01:00:00,"Method One",2.94662162753364e-06
"435",2016-01-19 02:00:00,"Method One",2.94662162753364e-06
"436",2016-01-19 03:00:00,"Method One",3.12381414462131e-06
"437",2016-01-19 04:00:00,"Method One",0.000448078421226159
"438",2016-01-19 05:00:00,"Method One",0.00162623264438051
"439",2016-01-19 06:00:00,"Method One",3.14187179605253e-06
"440",2016-01-19 07:00:00,"Method One",0.00132879357880855
"441",2016-01-19 08:00:00,"Method One",0.00132879357880855
"442",2016-01-19 09:00:00,"Method One",4.01606758684189e-06
"443",2016-01-19 10:00:00,"Method One",3.54249693938684e-06
"444",2016-01-19 11:00:00,"Method One",3.43468966705632e-06
"445",2016-01-19 12:00:00,"Method One",0.000298756439349211
"446",2016-01-19 13:00:00,"Method One",0.000434032083666556
"447",2016-01-19 14:00:00,"Method One",3.1605667925973e-06
"448",2016-01-19 15:00:00,"Method One",1.69397274372126e-06
"449",2016-01-19 16:00:00,"Method One",0.000434032083666556
"450",2016-01-19 17:00:00,"Method One",0.000669516689306479
"451",2016-01-19 18:00:00,"Method One",5.11382676363997e-05
